time_s,Current_A
0.0,-0.0
5.714285714285714e-07,0.006592262580570024
5.957470209012309e-07,0.006884704836342362
6.443839198465501e-07,0.007493283209051821
7.416577177371883e-07,0.008851459561350528
9.362053135184647e-07,0.01211993087785948
1.3253005050810173e-06,0.020760952426447654
1.975324368964574e-06,0.040851095066524845
2.68517111170106e-06,0.06963620205276999
3.64634374050077e-06,0.1167646183937816
4.807801850182683e-06,0.1804751025583593
6.324344822928626e-06,0.2641514900736912
8.307834494603432e-06,0.36081866225212544
1.1086075167998984e-05,0.471452224658107
1.5286752701471426e-05,0.6552791535878937
2.1427354736456498e-05,1.0295383958242654
2.8621942192408433e-05,1.3450664370421297
3.8294137458059715e-05,1.2398176859826098
4.862391895413939e-05,0.931609048061599
5.954811617889556e-05,0.6936005600352964
6.868817749029104e-05,0.582543825012797
7.804281081220966e-05,0.7466597843865834
8.961037515438914e-05,0.99033200406787
0.00010187495953011454,0.9862061933357715
0.00011640421145514412,0.8984805033256968
0.00012969393211962582,0.7525157088221448
0.00014463068586059662,0.753272682748019
0.0001624770973248778,0.9023885235204929
0.00018221374848462888,0.8348547519835208
0.0002010800923412676,0.7842275517129735
0.00022144469188712222,0.7409998387448553
0.00024267113503001285,0.7868459519447626
0.00027186757779442376,0.7504168265114117
0.0003025206711070399,0.6565741484163823
0.0003395888398724951,0.686061908809279
0.00038114353342183846,0.5751019506385546
0.0004198729489196004,0.5450448247245134
0.00046638110855916196,0.4568418396113998
0.0005150528516207789,0.3921590298098181
0.0005606883412480639,0.2811329324929659
0.0006067381223355744,0.23474618087278998
0.0006581285248261489,0.09796153803296193
0.0007129111744545963,0.022493969244891332
0.0007700540315974534,-0.10454889492292807
0.0008271968887403106,-0.21178160897541431
0.0008843397458831678,-0.30645205079983384
0.0009414826030260249,-0.4266063409155265
0.0009986254601688821,-0.49707873038397565
0.0010557683173117393,-0.6078688331960507
0.0011129111744545965,-0.6600686674179457
0.0011700540315974536,-0.750852156579171
0.0012271968887403108,-0.7791858505624489
0.001284339745883168,-0.8497950418804088
0.0013414826030260251,-0.8471297550186137
0.0013986254601688823,-0.8956478631087599
0.0014557683173117395,-0.8635211740945765
0.0015129111744545966,-0.8822564125691166
0.0015700540315974538,-0.8288578271839988
0.001627196888740311,-0.8109606652361379
0.0016843397458831681,-0.7432926885141953
0.0017414826030260253,-0.6888493294666773
0.0017986254601688825,-0.6099651034893441
0.0018557683173117396,-0.524838210275945
0.0019129111744545968,-0.43713684573383205
0.001970054031597454,-0.32852154052554283
0.002027196888740311,-0.23667208579571763
0.0020843397458831683,-0.11145776767429538
0.0021414826030260255,-0.021396338618416166
0.0021986254601688827,0.11235653933542267
0.00225576831731174,0.19590987406276383
0.002312911174454597,0.3280416239840207
0.002370054031597454,0.4021824072253395
0.0024271968887403113,0.5218546031935034
0.0024843397458831685,0.5842415918975661
0.0025414826030260257,0.6821212884857601
0.002598625460168883,0.7300470232831344
0.00265576831731174,0.7992976321751897
0.002712911174454597,0.8300852098885869
0.0027700540315974543,0.8661910796543495
0.0028271968887403115,0.8780173080570854
0.0028843397458831687,0.878630876792851
0.002941482603026026,0.870736515102184
0.002998625460168883,0.8360328908456971
0.00305576831731174,0.8084123100774789
0.0031129111744545974,0.7414010207952444
0.0031700540315974545,0.6946599343547817
