time_s,Current_A
0.0,-0.0
5.882352941176471e-07,0.006764007275688891
6.132846065747342e-07,0.007064261223213214
6.633832314889082e-07,0.00768910282840185
7.635804813172563e-07,0.009083564878779843
9.639749809739525e-07,0.012438802172056812
1.3647639802873447e-06,0.021302703513932375
2.0339673415671143e-06,0.04185654284257945
2.7651967610688814e-06,0.07122393137575733
3.7557665910289666e-06,0.1190643995333347
4.953742104055522e-06,0.1832408993319954
6.5204862664612065e-06,0.2666040168143953
8.577704822799972e-06,0.36188087342694764
1.1478000062466765e-05,0.47254500945539757
1.5934931296365844e-05,0.6704885872543813
2.2014606980129515e-05,1.0369622813227872
2.9488727219200836e-05,1.3187839121441156
3.866364620037176e-05,1.187743058795684
4.7927805446278484e-05,0.9245266363350986
5.881058680943515e-05,0.6825759845635151
6.802654331650946e-05,0.5637320418178611
7.741905899675382e-05,0.7222669958389378
8.888152531506137e-05,0.9532610299643807
0.0001009467207825503,0.9604149971860245
0.00011587092387224046,0.8808308407772572
0.00012912466518343345,0.7327626701804419
0.00014420600902984582,0.734784994420334
0.00016129510674486617,0.8747600563175553
0.00017983922758109622,0.8216279824612513
0.00019877033774121281,0.7736500291471913
0.00021859393563637325,0.7226570906934313
0.00023950866003004964,0.7696846439298497
0.00026699226555595306,0.7475445947520782
0.00029673310673670875,0.6537783203648928
0.00033676059455084066,0.6781926966514078
0.0003749410094843833,0.5865300772025819
0.0004166858748193453,0.5495513441748017
0.00046632682108381285,0.46477743184881604
0.0005136884378793025,0.40912424315230567
0.0005630791031413639,0.2957138999071276
0.0006117264683251525,0.2516122028470136
0.0006654096474709573,0.1158086781402119
0.0007219416326070243,0.044480019992860775
0.000780765162018789,-0.0811720081967735
0.0008395886914305537,-0.18347980019467514
0.0008984122208423184,-0.27860264395475554
0.0009572357502540831,-0.394085562997347
0.001016059279665848,-0.46613124353244473
0.0010748828090776127,-0.5733710288443206
0.0011337063384893775,-0.6280287899527082
0.0011925298679011423,-0.7163179220004778
0.0012513533973129072,-0.7482602729785555
0.001310176926724672,-0.8174222217329827
0.0013690004561364368,-0.8189353862042701
0.0014278239855482016,-0.8680246375153615
0.0014866475149599664,-0.8392288093798821
0.0015454710443717312,-0.8615593511707935
0.001604294573783496,-0.8098544330110897
0.0016631181031952608,-0.7983065492363011
0.0017219416326070256,-0.7311810783085662
0.0017807651620187904,-0.6845671615837929
0.0018395886914305552,-0.6058657708948658
0.00189841222084232,-0.5290402427111331
0.001957235750254085,-0.44126324293519303
0.0020160592796658497,-0.34110184324771353
0.0020748828090776145,-0.24862014612550354
0.0021337063384893793,-0.13164536701658847
